timestamp,date,time_utc,time_paris,csv_filename,action,portfolio_value,positions_count,total_notional,daily_pnl,pre_value_for_day
2025-09-20T23:22:51.062352,2025-09-20,23:22:51,00:22:51,lpxd_external_advisors_DF_20250919-2355.csv,pre_execution,1007233.3296468977,0.0,0.0,7233.329646897735,29,29,0,159251.23775664216,0,159251.23775664216,159251.23775664216,159251.23775664216,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-20T23:22:58.858415,2025-09-20,23:22:58,00:22:58,lpxd_external_advisors_DF_20250919-2355.csv,post_execution,1007172.4788136571,-60.85083324066363,-0.006085083324066363,7172.478813657071,29,29,0,159251.23775664216,0,159251.23775664216,159251.23775664216,159251.23775664216,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:20:06.845418,2025-09-21,00:20:06,01:20:06,lpxd_external_advisors_DF_20250919-2355.csv,pre_execution,1008386.6369222401,0.0,0.0,8386.63692224014,29,29,0,159251.23775664216,0,159251.23775664216,159251.23775664216,159251.23775664216,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:20:13.917998,2025-09-21,00:20:13,01:20:13,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1000718.5092143777,-7668.127707862412,-0.7668127707862411,718.5092143777292,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:41:53.716150,2025-09-21,00:41:53,01:41:53,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1000257.2241239406,0.0,0.0,257.2241239405703,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:42:00.693346,2025-09-21,00:42:00,01:42:00,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1000376.2189654573,118.9948415167164,0.01189948415167164,376.2189654572867,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:42:46.421606,2025-09-21,00:42:46,01:42:46,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1003911.506714954,0.0,0.0,3911.506714954041,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:42:49.356733,2025-09-21,00:42:49,01:42:49,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1003186.1991584263,0.0,0.0,3186.199158426258,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:42:53.388086,2025-09-21,00:42:53,01:42:53,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1002951.9388106678,-234.2603477584198,-0.023426034775841983,2951.938810667838,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:42:56.355950,2025-09-21,00:42:56,01:42:56,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1002729.8013526954,0.0,0.0,2729.8013526954455,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:42:56.438612,2025-09-21,00:42:56,01:42:56,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1002718.0668712612,0.0,0.0,2718.066871261224,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:43:03.420236,2025-09-21,00:43:03,01:43:03,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1002883.2179142343,165.1510429730406,0.01651510429730406,2883.2179142342648,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:44:24.428563,2025-09-21,00:44:24,01:44:24,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1003000.1078272156,0.0,0.0,3000.107827215572,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:44:27.242204,2025-09-21,00:44:27,01:44:27,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1003033.5021062292,0.0,0.0,3033.5021062291926,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:44:31.427629,2025-09-21,00:44:31,01:44:31,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1003096.3314675973,62.82936136808712,0.006282936136808712,3096.3314675972797,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:44:34.274748,2025-09-21,00:44:34,01:44:34,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1003053.5917755744,0.0,0.0,3053.591775574372,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:44:34.401367,2025-09-21,00:44:34,01:44:34,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1003054.8119826717,0.0,0.0,3054.81198267173,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T00:44:41.414486,2025-09-21,00:44:41,01:44:41,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1003093.615214893,38.80323222128209,0.003880323222128209,3093.6152148930123,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:14:13.154237,2025-09-21,02:14:13,03:14:13,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1005636.8523390256,0.0,0.0,5636.852339025587,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:14:20.713133,2025-09-21,02:14:20,03:14:20,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1005716.46971769,79.61737866443582,0.007961737866443582,5716.469717690023,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:14:21.660095,2025-09-21,02:14:21,03:14:21,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1005704.1796778498,0.0,0.0,5704.179677849752,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:15:46.481831,2025-09-21,02:15:46,03:15:46,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1005516.6090818081,0.0,0.0,5516.609081808128,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:15:53.504511,2025-09-21,02:15:53,03:15:53,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1005468.5117346793,-48.09734712878708,-0.004809734712878708,5468.511734679341,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:15:56.503085,2025-09-21,02:15:56,03:15:56,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1005465.9017288074,0.0,0.0,5465.901728807366,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:16:03.535108,2025-09-21,02:16:03,03:16:03,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1005505.9089836687,40.00725486129522,0.004000725486129522,5505.908983668662,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:17:21.908199,2025-09-21,02:17:21,03:17:21,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1005739.2616995355,0.0,0.0,5739.261699535535,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:17:28.941970,2025-09-21,02:17:28,03:17:28,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1005075.8735641788,-663.3881353567122,-0.06633881353567121,5075.873564178823,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:17:31.493265,2025-09-21,02:17:31,03:17:31,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1004975.3088822226,0.0,0.0,4975.308882222627,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:17:38.519202,2025-09-21,02:17:38,03:17:38,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1004842.440994378,-132.8678878446808,-0.01328678878446808,4842.4409943779465,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:20:12.973172,2025-09-21,02:20:12,03:20:12,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1003853.7314694726,0.0,0.0,3853.7314694726374,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:20:20.141723,2025-09-21,02:20:20,03:20:20,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1003778.7590113247,-74.97245814790949,-0.007497245814790949,3778.759011324728,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:22:08.080890,2025-09-21,02:22:08,03:22:08,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1002037.3148888696,0.0,0.0,2037.314888869645,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:22:15.092087,2025-09-21,02:22:15,03:22:15,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1001783.2239272321,-254.09096163755748,-0.02540909616375575,1783.2239272320876,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:22:21.971197,2025-09-21,02:22:21,03:22:21,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1001922.0073902198,0.0,0.0,1922.0073902198346,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T02:22:28.969348,2025-09-21,02:22:28,03:22:28,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1002028.2770153417,106.269625121844,0.0106269625121844,2028.2770153416786,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T07:00:33.980187,2025-09-21,07:00:33,08:00:33,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1006662.6990981927,0.0,0.0,6662.699098192737,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T07:00:34.381006,2025-09-21,07:00:34,08:00:34,lpxd_external_advisors_DF_20250920-2355.csv,pre_execution,1006662.523708662,0.0,0.0,6662.523708662018,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T07:00:41.161689,2025-09-21,07:00:41,08:00:41,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1006639.265258984,-23.258449677960016,-0.0023258449677960014,6639.265258984058,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
2025-09-21T07:00:41.804217,2025-09-21,07:00:41,08:00:41,lpxd_external_advisors_DF_20250920-2355.csv,post_execution,1006633.0763822601,0.0,0.0,6633.076382260071,29,29,0,236498.97432266155,0,236498.97432266155,236498.97432266155,236498.97432266155,BTCUSDT,0,N/A,0,0,0,0,0
